Latitude,Longitude,Amenity
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",social_facility
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",police
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",bus_station
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",bus_station
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",fire_station
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",hospital
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",exhibition_centre
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",fast_food
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",animal_shelter
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",courthouse
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",school
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",fountain
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",library
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",restaurant
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",place_of_worship
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",studio
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",studio
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",arts_centre
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",arts_centre
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",arts_centre
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",parking
"[45.4366995, 45.4368464, 45.4370209, 45.4373865, 45.4372202, 45.436709, 45.4366319, 45.4364079, 45.4362724, 45.4359638, 45.4359939, 45.4366995]","[9.2627751, 9.2634247, 9.2641969, 9.2659535, 9.2659605, 9.2659802, 9.2659833, 9.2648059, 9.264248, 9.2630974, 9.2629498, 9.2627751]",marketplace
